"ONTOLOGY" "Term" "N" "DE" "P.DE" "FDR"
"GO:0001783" "BP" "B cell apoptotic process" 26 9 0.0461186924116164 0.957334108165329
"GO:0033003" "BP" "regulation of mast cell activation" 39 10 0.0461830690624121 0.957405308116942
"GO:0018277" "BP" "protein deamination" 2 2 0.0462481309429126 0.957405308116942
"GO:0002322" "BP" "B cell proliferation involved in immune response" 6 3 0.0462523886738197 0.957405308116942
"GO:0002115" "BP" "store-operated calcium entry" 21 7 0.0467154076415176 0.957405308116942
"GO:0007409" "BP" "axonogenesis" 419 106 0.0467940751769167 0.957405308116942
"GO:0021513" "BP" "spinal cord dorsal/ventral patterning" 19 8 0.0468961935087363 0.957405308116942
"GO:0030644" "BP" "intracellular chloride ion homeostasis" 10 5 0.0469589422331159 0.957405308116942
"GO:0030002" "BP" "intracellular monoatomic anion homeostasis" 10 5 0.0469589422331159 0.957405308116942
"GO:1903765" "BP" "negative regulation of potassium ion export across plasma membrane" 2 2 0.0470391382164722 0.957405308116942
"GO:0043297" "BP" "apical junction assembly" 72 18 0.0470554275593373 0.957405308116942
"GO:0060137" "BP" "maternal process involved in parturition" 5 3 0.0470829636149867 0.957405308116942
"GO:0070093" "BP" "negative regulation of glucagon secretion" 3 2 0.0471934590158872 0.957405308116942
"GO:0009095" "BP" "aromatic amino acid family biosynthetic process, prephenate pathway" 3 2 0.0472076937800501 0.957405308116942
"GO:0006571" "BP" "tyrosine biosynthetic process" 3 2 0.0472076937800501 0.957405308116942
"GO:0019293" "BP" "tyrosine biosynthetic process, by oxidation of phenylalanine" 3 2 0.0472076937800501 0.957405308116942
"GO:0042053" "BP" "regulation of dopamine metabolic process" 17 7 0.0472136820286323 0.957405308116942
"GO:0098915" "BP" "membrane repolarization during ventricular cardiac muscle cell action potential" 15 6 0.0472346800277206 0.957405308116942
"GO:0032944" "BP" "regulation of mononuclear cell proliferation" 231 44 0.0472480462377511 0.957405308116942
"GO:0071642" "BP" "positive regulation of macrophage inflammatory protein 1 alpha production" 2 2 0.0473181556310116 0.957405308116942
"GO:0010594" "BP" "regulation of endothelial cell migration" 214 44 0.0473695021713722 0.957405308116942
"GO:1904606" "BP" "fat cell apoptotic process" 3 2 0.047396321626587 0.957405308116942
"GO:0042426" "BP" "choline catabolic process" 4 2 0.0474607409243134 0.957405308116942
"GO:0010966" "BP" "regulation of phosphate transport" 6 3 0.0474679758510251 0.957405308116942
"GO:0030497" "BP" "fatty acid elongation" 12 5 0.0476114017410456 0.957405308116942
"GO:0072378" "BP" "blood coagulation, fibrin clot formation" 14 4 0.0476354671020299 0.957405308116942
"GO:0032633" "BP" "interleukin-4 production" 32 9 0.0476628097491363 0.957405308116942
"GO:0032673" "BP" "regulation of interleukin-4 production" 32 9 0.0476628097491363 0.957405308116942
"GO:0019216" "BP" "regulation of lipid metabolic process" 324 66 0.0478363623145194 0.957405308116942
"GO:0033500" "BP" "carbohydrate homeostasis" 240 53 0.0478513558317575 0.957405308116942
"GO:1901379" "BP" "regulation of potassium ion transmembrane transport" 82 21 0.0478739423833753 0.957405308116942
"GO:1905696" "BP" "regulation of polysome binding" 2 2 0.0479042099301554 0.957405308116942
"GO:0097746" "BP" "blood vessel diameter maintenance" 141 31 0.0482269593236287 0.960014591466298
"GO:0035296" "BP" "regulation of tube diameter" 141 31 0.0482269593236287 0.960014591466298
"GO:0019217" "BP" "regulation of fatty acid metabolic process" 92 21 0.0482877928041518 0.960014591466298
"GO:0003205" "BP" "cardiac chamber development" 168 44 0.0482996088106714 0.960014591466298
"GO:2001188" "BP" "regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell" 6 3 0.0483302348543293 0.960014591466298
"GO:0048342" "BP" "paraxial mesodermal cell differentiation" 2 2 0.0483751369658386 0.960014591466298
"GO:0048343" "BP" "paraxial mesodermal cell fate commitment" 2 2 0.0483751369658386 0.960014591466298
"GO:0035881" "BP" "amacrine cell differentiation" 12 5 0.0484967721255054 0.960647797024386
"GO:0009914" "BP" "hormone transport" 306 66 0.0485229453214118 0.960647797024386
"GO:0007190" "BP" "activation of adenylate cyclase activity" 23 7 0.0485376003998877 0.960647797024386
"GO:0099178" "BP" "regulation of retrograde trans-synaptic signaling by endocanabinoid" 3 2 0.0486417138704643 0.961078486666511
"GO:0023019" "BP" "signal transduction involved in regulation of gene expression" 22 8 0.0490645267956358 0.965206610825393
"GO:0051961" "BP" "negative regulation of nervous system development" 147 39 0.0491695776215939 0.965772603908169
"GO:0001935" "BP" "endothelial cell proliferation" 187 37 0.0491789009878783 0.965772603908169
"GO:0010961" "BP" "intracellular magnesium ion homeostasis" 3 2 0.0492710143087993 0.966040178245129
"GO:0098810" "BP" "neurotransmitter reuptake" 34 11 0.0492994153132565 0.966040178245129
"GO:0050655" "BP" "dermatan sulfate proteoglycan metabolic process" 11 5 0.0493453804561273 0.966040178245129
"GO:0007195" "BP" "adenylate cyclase-inhibiting dopamine receptor signaling pathway" 5 3 0.0494449878542922 0.966040178245129
"GO:0048332" "BP" "mesoderm morphogenesis" 75 22 0.0494494063939516 0.966040178245129
"GO:0021568" "BP" "rhombomere 2 development" 2 2 0.0496120551992193 0.968150170242151
"GO:0007193" "BP" "adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway" 79 20 0.0497222840750788 0.968150170242151
"GO:0071455" "BP" "cellular response to hyperoxia" 4 3 0.0497635470836644 0.968150170242151
"GO:0006954" "BP" "inflammatory response" 828 132 0.0497719463517504 0.968150170242151
"GO:0001909" "BP" "leukocyte mediated cytotoxicity" 127 23 0.050095181783087 0.97020827354048
"GO:0060741" "BP" "prostate gland stromal morphogenesis" 3 2 0.0502358411403641 0.97020827354048
"GO:0002335" "BP" "mature B cell differentiation" 35 10 0.0502675216120417 0.97020827354048
"GO:1900108" "BP" "negative regulation of nodal signaling pathway" 4 2 0.0502881953546439 0.97020827354048
"GO:0019933" "BP" "cAMP-mediated signaling" 53 15 0.0503558458880035 0.97020827354048
"GO:0043491" "BP" "phosphatidylinositol 3-kinase/protein kinase B signal transduction" 280 59 0.0503669400838041 0.97020827354048
"GO:0016182" "BP" "synaptic vesicle budding from endosome" 2 2 0.050384604548544 0.97020827354048
"GO:0099538" "BP" "synaptic signaling via neuropeptide" 6 3 0.0504113790168193 0.97020827354048
"GO:0051339" "BP" "regulation of lyase activity" 55 15 0.0504565103658917 0.97020827354048
"GO:0034127" "BP" "regulation of MyD88-independent toll-like receptor signaling pathway" 2 2 0.0504797249218456 0.97020827354048
"GO:0044860" "BP" "protein localization to plasma membrane raft" 5 3 0.0507119151333525 0.973841406867206
"GO:0097168" "BP" "mesenchymal stem cell proliferation" 9 4 0.0509176598615247 0.976960949928098
"GO:0032689" "BP" "negative regulation of type II interferon production" 40 8 0.0509759223495136 0.977247843580651
"GO:0070593" "BP" "dendrite self-avoidance" 14 6 0.0510442151055511 0.977726374908026
"GO:0051251" "BP" "positive regulation of lymphocyte activation" 313 63 0.0511014445181277 0.977992361413938
"GO:1903053" "BP" "regulation of extracellular matrix organization" 61 18 0.051183826211647 0.978738859864071
"GO:0015671" "BP" "oxygen transport" 15 4 0.0512692062847931 0.979541380702855
"GO:0001710" "BP" "mesodermal cell fate commitment" 17 7 0.0515293441597536 0.981421755588041
"GO:0034374" "BP" "low-density lipoprotein particle remodeling" 16 5 0.051555777770747 0.981421755588041
"GO:0060079" "BP" "excitatory postsynaptic potential" 103 28 0.0515993150281097 0.981421755588041
"GO:0032870" "BP" "cellular response to hormone stimulus" 580 117 0.0517082019658296 0.981421755588041
"GO:0061564" "BP" "axon development" 478 117 0.0517372584825481 0.981421755588041
"GO:0050767" "BP" "regulation of neurogenesis" 372 90 0.0518647795198587 0.981421755588041
"GO:0046890" "BP" "regulation of lipid biosynthetic process" 177 38 0.051865908325669 0.981421755588041
"GO:0002537" "BP" "nitric oxide production involved in inflammatory response" 1 1 0.0519011349499383 0.981421755588041
"GO:0030046" "BP" "parallel actin filament bundle assembly" 7 4 0.0520003851030699 0.981421755588041
"GO:0038084" "BP" "vascular endothelial growth factor signaling pathway" 46 14 0.052087580329178 0.981421755588041
"GO:0060563" "BP" "neuroepithelial cell differentiation" 38 13 0.0521683418352811 0.981421755588041
"GO:0050671" "BP" "positive regulation of lymphocyte proliferation" 138 28 0.052388586600618 0.981421755588041
"GO:0060710" "BP" "chorio-allantoic fusion" 7 4 0.0524586396489282 0.981421755588041
"GO:0051402" "BP" "neuron apoptotic process" 265 59 0.0524656043862684 0.981421755588041
"GO:0061082" "BP" "myeloid leukocyte cytokine production" 49 13 0.052471896442078 0.981421755588041
"GO:0070269" "BP" "pyroptosis" 35 8 0.0525418487141456 0.981421755588041
"GO:0001516" "BP" "prostaglandin biosynthetic process" 31 7 0.0525659029942905 0.981421755588041
"GO:0046457" "BP" "prostanoid biosynthetic process" 31 7 0.0525659029942905 0.981421755588041
"GO:1903557" "BP" "positive regulation of tumor necrosis factor superfamily cytokine production" 106 22 0.0525675761079966 0.981421755588041
"GO:0071444" "BP" "cellular response to pheromone" 1 1 0.0526265976011584 0.981421755588041
"GO:0021557" "BP" "oculomotor nerve development" 4 3 0.0526555291286947 0.981421755588041
"GO:1902262" "BP" "apoptotic process involved in blood vessel morphogenesis" 5 3 0.0526590055714851 0.981421755588041
"GO:1903587" "BP" "regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis" 40 8 0.0527540617102467 0.981421755588041
"GO:0032727" "BP" "positive regulation of interferon-alpha production" 21 6 0.0527638487746846 0.981421755588041
"GO:0090175" "BP" "regulation of establishment of planar polarity" 51 16 0.052765821396941 0.981421755588041
"GO:0001768" "BP" "establishment of T cell polarity" 15 6 0.0528079868944192 0.981421755588041
"GO:0042761" "BP" "very long-chain fatty acid biosynthetic process" 13 5 0.0528464559935947 0.981421755588041
"GO:0072311" "BP" "glomerular epithelial cell differentiation" 21 8 0.0530212741582979 0.98305014799329
"GO:0071496" "BP" "cellular response to external stimulus" 327 67 0.0531481226844618 0.984592972292443
"GO:0014908" "BP" "myotube differentiation involved in skeletal muscle regeneration" 8 4 0.0533020239195954 0.98663401781932
"GO:0032962" "BP" "positive regulation of inositol trisphosphate biosynthetic process" 5 3 0.0535330215294109 0.990097621139039
"GO:0006940" "BP" "regulation of smooth muscle contraction" 61 16 0.0540095865262391 0.996429940036002
"GO:0072520" "BP" "seminiferous tubule development" 14 5 0.0540408934513371 0.996429940036002
"GO:0052779" "BP" "amino disaccharide metabolic process" 8 4 0.0540520407110471 0.996429940036002
"GO:0030205" "BP" "dermatan sulfate metabolic process" 8 4 0.0540520407110471 0.996429940036002
"GO:0070942" "BP" "neutrophil mediated cytotoxicity" 14 4 0.0540990503173078 0.996482425599782
"GO:1905453" "BP" "regulation of myeloid progenitor cell differentiation" 3 2 0.0541658909028932 0.996899806144275
"GO:0098916" "BP" "anterograde trans-synaptic signaling" 714 155 0.0542556534107487 0.996925540358415
"GO:0007268" "BP" "chemical synaptic transmission" 714 155 0.0542556534107487 0.996925540358415
"GO:0010980" "BP" "positive regulation of vitamin D 24-hydroxylase activity" 3 2 0.054470620403759 0.998436294711956
"GO:0010979" "BP" "regulation of vitamin D 24-hydroxylase activity" 3 2 0.054470620403759 0.998436294711956
"GO:1904407" "BP" "positive regulation of nitric oxide metabolic process" 37 10 0.0545766383023605 0.998549776868085
"GO:0050852" "BP" "T cell receptor signaling pathway" 131 29 0.0546883133120467 0.998549776868085
"GO:0045576" "BP" "mast cell activation" 63 14 0.0547195350272964 0.998549776868085
"GO:0036446" "BP" "myofibroblast differentiation" 14 5 0.0547840282187557 0.998549776868085
"GO:0048550" "BP" "negative regulation of pinocytosis" 5 3 0.0548177450263571 0.998549776868085
"GO:0042659" "BP" "regulation of cell fate specification" 24 9 0.0548975293406486 0.998957945195479
"GO:0050434" "BP" "positive regulation of viral transcription" 3 2 0.0550770690366063 0.999002400114136
"GO:0006813" "BP" "potassium ion transport" 232 53 0.055155538981135 0.99962215387175
