"ONTOLOGY" "Term" "N" "DE" "P.DE" "FDR"
"GO:0001809" "BP" "positive regulation of type IV hypersensitivity" 1 1 0.522046682000271 1
"GO:0001810" "BP" "regulation of type I hypersensitivity" 1 0 1 1
"GO:0001811" "BP" "negative regulation of type I hypersensitivity" 1 0 1 1
"GO:0001813" "BP" "regulation of antibody-dependent cellular cytotoxicity" 2 1 0.78903998311832 1
"GO:0001814" "BP" "negative regulation of antibody-dependent cellular cytotoxicity" 1 0 1 1
"GO:0001815" "BP" "positive regulation of antibody-dependent cellular cytotoxicity" 1 1 0.705723943792465 1
"GO:0001816" "BP" "cytokine production" 821 472 0.0019965304609825 0.053439754829904
"GO:0001817" "BP" "regulation of cytokine production" 808 462 0.00343803620397448 0.0814921775675255
"GO:0001818" "BP" "negative regulation of cytokine production" 346 186 0.0767370009327537 0.655378129604715
"GO:0001819" "BP" "positive regulation of cytokine production" 476 280 0.0107182157932163 0.187622824792965
"GO:0001820" "BP" "serotonin secretion" 9 6 0.359394964077278 1
"GO:0001821" "BP" "histamine secretion" 8 5 0.425836820938855 1
"GO:0001822" "BP" "kidney development" 305 227 1.18207595163632e-07 1.26409297501051e-05
"GO:0001823" "BP" "mesonephros development" 99 87 2.97221411566328e-08 3.64483909270795e-06
"GO:0001824" "BP" "blastocyst development" 111 59 0.748881265114428 1
"GO:0001825" "BP" "blastocyst formation" 45 25 0.70098809471511 1
"GO:0001826" "BP" "inner cell mass cell differentiation" 8 6 0.374503319128791 1
"GO:0001827" "BP" "inner cell mass cell fate commitment" 3 2 0.72990382388902 1
"GO:0001828" "BP" "inner cell mass cellular morphogenesis" 3 2 0.702384151016575 1
"GO:0001829" "BP" "trophectodermal cell differentiation" 19 11 0.672616604452481 1
"GO:0001830" "BP" "trophectodermal cell fate commitment" 1 1 0.665065225791712 1
"GO:0001831" "BP" "trophectodermal cellular morphogenesis" 2 1 0.846521658855624 1
"GO:0001832" "BP" "blastocyst growth" 21 11 0.650786552387487 1
"GO:0001833" "BP" "inner cell mass cell proliferation" 14 6 0.849486733287622 1
"GO:0001834" "BP" "trophectodermal cell proliferation" 4 2 0.777647565770548 1
"GO:0001835" "BP" "blastocyst hatching" 22 14 0.259691800528386 1
"GO:0001836" "BP" "release of cytochrome c from mitochondria" 55 34 0.202624900537437 1
"GO:0001837" "BP" "epithelial to mesenchymal transition" 173 122 0.00148338904021718 0.0425538034713376
"GO:0001838" "BP" "embryonic epithelial tube formation" 124 84 0.0705782982062075 0.630205271359267
"GO:0001839" "BP" "neural plate morphogenesis" 5 2 0.894301692966102 1
"GO:0001840" "BP" "neural plate development" 8 4 0.800461708221864 1
"GO:0001841" "BP" "neural tube formation" 103 65 0.329295471772134 1
"GO:0001842" "BP" "neural fold formation" 7 4 0.634230763502852 1
"GO:0001843" "BP" "neural tube closure" 90 58 0.30464017355212 1
"GO:0001844" "BP" "protein insertion into mitochondrial membrane involved in apoptotic signaling pathway" 6 4 0.307689493380256 1
"GO:0001845" "BP" "phagolysosome assembly" 17 9 0.690991223914359 1
"GO:0001865" "BP" "NK T cell differentiation" 11 8 0.365576691255749 1
"GO:0001866" "BP" "NK T cell proliferation" 8 6 0.220299931707414 1
"GO:0001867" "BP" "complement activation, lectin pathway" 11 8 0.0880803231159273 0.703520145411605
"GO:0001868" "BP" "regulation of complement activation, lectin pathway" 2 2 0.254350684571222 1
"GO:0001869" "BP" "negative regulation of complement activation, lectin pathway" 2 2 0.254350684571222 1
"GO:0001878" "BP" "response to yeast" 6 5 0.117954176416971 0.810561549967571
"GO:0001879" "BP" "detection of yeast" 1 1 0.354288134159372 1
"GO:0001880" "BP" "Mullerian duct regression" 4 1 0.94139924763413 1
"GO:0001881" "BP" "receptor recycling" 46 22 0.938712778994926 1
"GO:0001885" "BP" "endothelial cell development" 60 46 0.00397573566623638 0.0911671743627618
"GO:0001886" "BP" "endothelial cell morphogenesis" 9 7 0.303292416674241 1
"GO:0001887" "BP" "selenium compound metabolic process" 2 2 0.212772636281444 1
"GO:0001889" "BP" "liver development" 137 86 0.102998922844293 0.759250056939908
"GO:0001890" "BP" "placenta development" 143 103 0.00079856421341751 0.0262282429571364
"GO:0001892" "BP" "embryonic placenta development" 85 61 0.0209594423668897 0.299438071045747
"GO:0001893" "BP" "maternal placenta development" 33 26 0.0107987140971035 0.188739105257199
"GO:0001894" "BP" "tissue homeostasis" 264 178 0.000260088526171175 0.0108007760147705
"GO:0001895" "BP" "retina homeostasis" 75 44 0.222230418876428 1
"GO:0001905" "BP" "activation of membrane attack complex" 3 3 0.218968469346189 1
"GO:0001906" "BP" "cell killing" 200 91 0.707888049467578 1
"GO:0001909" "BP" "leukocyte mediated cytotoxicity" 127 67 0.30582159840316 1
"GO:0001910" "BP" "regulation of leukocyte mediated cytotoxicity" 90 45 0.498607652050896 1
"GO:0001911" "BP" "negative regulation of leukocyte mediated cytotoxicity" 24 9 0.937573685983062 1
"GO:0001912" "BP" "positive regulation of leukocyte mediated cytotoxicity" 65 34 0.408040448964811 1
"GO:0001913" "BP" "T cell mediated cytotoxicity" 56 27 0.719193196035069 1
"GO:0001914" "BP" "regulation of T cell mediated cytotoxicity" 49 23 0.736546461274183 1
"GO:0001915" "BP" "negative regulation of T cell mediated cytotoxicity" 10 2 0.9669547207287 1
"GO:0001916" "BP" "positive regulation of T cell mediated cytotoxicity" 39 19 0.714522573738261 1
"GO:0001919" "BP" "regulation of receptor recycling" 25 13 0.837042925616245 1
"GO:0001920" "BP" "negative regulation of receptor recycling" 5 2 0.878259744884399 1
"GO:0001921" "BP" "positive regulation of receptor recycling" 14 9 0.571345554512056 1
"GO:0001922" "BP" "B-1 B cell homeostasis" 4 3 0.568189781418672 1
"GO:0001923" "BP" "B-1 B cell differentiation" 5 4 0.303112986156839 1
"GO:0001927" "BP" "exocyst assembly" 1 1 0.64850729941463 1
"GO:0001928" "BP" "regulation of exocyst assembly" 1 1 0.64850729941463 1
"GO:0001932" "BP" "regulation of protein phosphorylation" 911 558 0.00398070245469897 0.0911883961297741
"GO:0001933" "BP" "negative regulation of protein phosphorylation" 298 174 0.403225239515882 1
"GO:0001934" "BP" "positive regulation of protein phosphorylation" 573 374 3.04394590665981e-05 0.00174161760360022
"GO:0001935" "BP" "endothelial cell proliferation" 187 110 0.0796143369847379 0.667783629889973
"GO:0001936" "BP" "regulation of endothelial cell proliferation" 167 97 0.0947824655281978 0.732568484676628
"GO:0001937" "BP" "negative regulation of endothelial cell proliferation" 67 33 0.559027584330013 1
"GO:0001938" "BP" "positive regulation of endothelial cell proliferation" 106 68 0.0227427670540504 0.315786322148817
"GO:0001941" "BP" "postsynaptic membrane organization" 35 22 0.39758244683976 1
"GO:0001942" "BP" "hair follicle development" 90 68 0.000567664403402079 0.0199513700909104
"GO:0001944" "BP" "vasculature development" 786 548 1.101932405974e-13 4.52072778334496e-11
"GO:0001945" "BP" "lymph vessel development" 31 23 0.0877691599580078 0.702277774926414
"GO:0001946" "BP" "lymphangiogenesis" 18 14 0.0999764555855133 0.749859128901798
"GO:0001947" "BP" "heart looping" 64 44 0.0978581206845197 0.743959108869778
"GO:0001949" "BP" "sebaceous gland cell differentiation" 2 2 0.43853372050534 1
"GO:0001951" "BP" "intestinal D-glucose absorption" 4 3 0.395796198041415 1
"GO:0001952" "BP" "regulation of cell-matrix adhesion" 121 87 0.00332407269064633 0.0798768649539338
"GO:0001953" "BP" "negative regulation of cell-matrix adhesion" 37 26 0.0984970127922661 0.746372402500107
"GO:0001954" "BP" "positive regulation of cell-matrix adhesion" 56 40 0.0337096238793721 0.402804152555127
"GO:0001955" "BP" "blood vessel maturation" 8 6 0.266782959826286 1
"GO:0001956" "BP" "positive regulation of neurotransmitter secretion" 17 14 0.0387798896053611 0.442380904476931
"GO:0001957" "BP" "intramembranous ossification" 7 6 0.200736025651445 1
"GO:0001958" "BP" "endochondral ossification" 30 25 0.0116573288652065 0.19926967311706
"GO:0001959" "BP" "regulation of cytokine-mediated signaling pathway" 163 89 0.337768498727142 1
"GO:0001960" "BP" "negative regulation of cytokine-mediated signaling pathway" 84 41 0.567020662300608 1
"GO:0001961" "BP" "positive regulation of cytokine-mediated signaling pathway" 58 32 0.44515916566971 1
"GO:0001963" "BP" "synaptic transmission, dopaminergic" 28 22 0.0393645840066926 0.447241930275434
"GO:0001964" "BP" "startle response" 26 20 0.0764145953740287 0.654352535111797
"GO:0001966" "BP" "thigmotaxis" 3 1 0.886224847026711 1
"GO:0001967" "BP" "suckling behavior" 12 6 0.828581456427414 1
"GO:0001969" "BP" "regulation of activation of membrane attack complex" 3 3 0.218968469346189 1
"GO:0001970" "BP" "positive regulation of activation of membrane attack complex" 2 2 0.310763666013658 1
"GO:0001971" "BP" "negative regulation of activation of membrane attack complex" 2 2 0.311303914871374 1
"GO:0001973" "BP" "G protein-coupled adenosine receptor signaling pathway" 12 9 0.169665169456304 0.94392391565612
"GO:0001974" "BP" "blood vessel remodeling" 46 31 0.0773562867621328 0.65852119874396
"GO:0001975" "BP" "response to amphetamine" 29 21 0.0740466216726045 0.645452295516971
"GO:0001976" "BP" "nervous system process involved in regulation of systemic arterial blood pressure" 11 9 0.170296457938188 0.944698728066746
"GO:0001977" "BP" "renal system process involved in regulation of blood volume" 13 11 0.0307902211321028 0.379023758660539
"GO:0001978" "BP" "regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback" 3 2 0.731690380888838 1
"GO:0001979" "BP" "regulation of systemic arterial blood pressure by chemoreceptor signaling" 1 1 0.49259697207432 1
"GO:0001980" "BP" "regulation of systemic arterial blood pressure by ischemic conditions" 1 1 0.468830832666848 1
"GO:0001982" "BP" "baroreceptor response to decreased systemic arterial blood pressure" 1 0 1 1
"GO:0001983" "BP" "baroreceptor response to increased systemic arterial blood pressure" 2 2 0.453982919521324 1
"GO:0001984" "BP" "artery vasodilation involved in baroreceptor response to increased systemic arterial blood pressure" 1 1 0.701796508062969 1
"GO:0001985" "BP" "negative regulation of heart rate involved in baroreceptor response to increased systemic arterial blood pressure" 1 1 0.643149504118928 1
"GO:0001988" "BP" "positive regulation of heart rate involved in baroreceptor response to decreased systemic arterial blood pressure" 1 0 1 1
"GO:0001990" "BP" "regulation of systemic arterial blood pressure by hormone" 33 24 0.0249575559820369 0.333023236652088
"GO:0001991" "BP" "regulation of systemic arterial blood pressure by circulatory renin-angiotensin" 14 8 0.459186347635539 1
"GO:0001992" "BP" "regulation of systemic arterial blood pressure by vasopressin" 4 3 0.310565678380278 1
"GO:0001993" "BP" "regulation of systemic arterial blood pressure by norepinephrine-epinephrine" 8 8 0.0108732534003554 0.189601305815781
"GO:0001994" "BP" "norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure" 2 2 0.275400050163905 1
"GO:0001996" "BP" "positive regulation of heart rate by epinephrine-norepinephrine" 5 5 0.0954701264534974 0.734326409240131
"GO:0001997" "BP" "positive regulation of the force of heart contraction by epinephrine-norepinephrine" 2 2 0.296108381184011 1
"GO:0001998" "BP" "angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure" 1 0 1 1
"GO:0001999" "BP" "renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure" 6 5 0.200939258199709 1
"GO:0002001" "BP" "renin secretion into blood stream" 6 5 0.200939258199709 1
"GO:0002002" "BP" "regulation of angiotensin levels in blood" 8 3 0.818469227211471 1
"GO:0002003" "BP" "angiotensin maturation" 7 3 0.724459961860952 1
"GO:0002007" "BP" "detection of hypoxic conditions in blood by chemoreceptor signaling" 1 1 0.49259697207432 1
"GO:0002009" "BP" "morphogenesis of an epithelium" 501 369 1.9273712642345e-10 3.78167001792933e-08
"GO:0002011" "BP" "morphogenesis of an epithelial sheet" 58 32 0.827699228942571 1
"GO:0002016" "BP" "regulation of blood volume by renin-angiotensin" 6 5 0.197426197880896 1
"GO:0002017" "BP" "regulation of blood volume by renal aldosterone" 2 1 0.692289984674585 1
"GO:0002018" "BP" "renin-angiotensin regulation of aldosterone production" 3 2 0.408184176119937 1
"GO:0002019" "BP" "regulation of renal output by angiotensin" 2 2 0.267754339420912 1
"GO:0002021" "BP" "response to dietary excess" 34 24 0.0659702272051237 0.606397452149296
"GO:0002023" "BP" "reduction of food intake in response to dietary excess" 5 3 0.470280105408952 1
"GO:0002024" "BP" "diet induced thermogenesis" 13 10 0.107127809872861 0.771283962360653
"GO:0002025" "BP" "norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure" 3 3 0.102991615809963 0.759250056939908
"GO:0002026" "BP" "regulation of the force of heart contraction" 26 21 0.0141477031195542 0.229166384199297
"GO:0002027" "BP" "regulation of heart rate" 99 74 0.00070874268793008 0.0237623625712546
"GO:0002028" "BP" "regulation of sodium ion transport" 80 64 0.000134962721861537 0.00624036650836829
"GO:0002029" "BP" "desensitization of G protein-coupled receptor signaling pathway" 15 11 0.112380345367746 0.791432619499941
"GO:0002030" "BP" "inhibitory G protein-coupled receptor phosphorylation" 1 1 0.442283354567733 1
"GO:0002031" "BP" "G protein-coupled receptor internalization" 9 6 0.347697260549793 1
"GO:0002032" "BP" "desensitization of G protein-coupled receptor signaling pathway by arrestin" 2 2 0.317148577441271 1
"GO:0002034" "BP" "maintenance of blood vessel diameter homeostasis by renin-angiotensin" 4 3 0.308454998945672 1
"GO:0002035" "BP" "brain renin-angiotensin system" 2 2 0.499447924842128 1
"GO:0002036" "BP" "regulation of L-glutamate import across plasma membrane" 8 5 0.520067834523494 1
"GO:0002037" "BP" "negative regulation of L-glutamate import across plasma membrane" 2 1 0.84298720621426 1
"GO:0002038" "BP" "positive regulation of L-glutamate import across plasma membrane" 4 2 0.739836929918182 1
"GO:0002040" "BP" "sprouting angiogenesis" 176 110 0.0061721521773848 0.127633291927035
"GO:0002041" "BP" "intussusceptive angiogenesis" 1 1 0.651801641224835 1
"GO:0002042" "BP" "cell migration involved in sprouting angiogenesis" 86 50 0.134481374045071 0.856864508641264
"GO:0002043" "BP" "blood vessel endothelial cell proliferation involved in sprouting angiogenesis" 47 29 0.0440518172361748 0.479491174200216
"GO:0002051" "BP" "osteoblast fate commitment" 3 1 0.93465200106782 1
"GO:0002052" "BP" "positive regulation of neuroblast proliferation" 37 30 0.00752576784578746 0.146163330955214
"GO:0002053" "BP" "positive regulation of mesenchymal cell proliferation" 25 22 0.0124675416638193 0.20915807442559
"GO:0002062" "BP" "chondrocyte differentiation" 113 83 0.00738383888916516 0.144375165247073
"GO:0002063" "BP" "chondrocyte development" 32 24 0.147534708652638 0.894201234490129
"GO:0002064" "BP" "epithelial cell development" 203 152 3.25949305552533e-06 0.000248470274678627
"GO:0002065" "BP" "columnar/cuboidal epithelial cell differentiation" 121 87 0.00689699120141018 0.137113400412881
"GO:0002066" "BP" "columnar/cuboidal epithelial cell development" 51 33 0.298203133627427 1
"GO:0002067" "BP" "glandular epithelial cell differentiation" 72 51 0.0540922652553813 0.539345061079286
"GO:0002068" "BP" "glandular epithelial cell development" 36 22 0.564129774202978 1
"GO:0002069" "BP" "columnar/cuboidal epithelial cell maturation" 13 9 0.296763902387331 1
"GO:0002070" "BP" "epithelial cell maturation" 24 18 0.0928636406563726 0.723376894339391
"GO:0002071" "BP" "glandular epithelial cell maturation" 9 6 0.427367471151272 1
"GO:0002072" "BP" "optic cup morphogenesis involved in camera-type eye development" 7 6 0.275789791375639 1
"GO:0002074" "BP" "extraocular skeletal muscle development" 4 3 0.405033128675783 1
"GO:0002076" "BP" "osteoblast development" 17 14 0.0985724942142491 0.746372402500107
"GO:0002077" "BP" "acrosome matrix dispersal" 1 0 1 1
"GO:0002082" "BP" "regulation of oxidative phosphorylation" 21 10 0.855644246022002 1
"GO:0002084" "BP" "protein depalmitoylation" 8 3 0.862677578689331 1
"GO:0002085" "BP" "inhibition of neuroepithelial cell differentiation" 5 5 0.14075606697615 0.878579595053506
"GO:0002086" "BP" "diaphragm contraction" 2 1 0.821682990077363 1
"GO:0002087" "BP" "regulation of respiratory gaseous exchange by nervous system process" 10 7 0.355279262773879 1
"GO:0002088" "BP" "lens development in camera-type eye" 85 65 0.00029917773718311 0.0122021070059243
"GO:0002089" "BP" "lens morphogenesis in camera-type eye" 21 19 0.00386197006290226 0.0891929298867211
"GO:0002090" "BP" "regulation of receptor internalization" 58 40 0.155943058928082 0.913486434739342
"GO:0002091" "BP" "negative regulation of receptor internalization" 16 8 0.826732427929345 1
"GO:0002092" "BP" "positive regulation of receptor internalization" 24 17 0.241543982859523 1
"GO:0002093" "BP" "auditory receptor cell morphogenesis" 19 12 0.417691788755208 1
"GO:0002097" "BP" "tRNA wobble base modification" 20 4 0.998462658325763 1
"GO:0002098" "BP" "tRNA wobble uridine modification" 17 3 0.998810588189823 1
"GO:0002100" "BP" "tRNA wobble adenosine to inosine editing" 1 0 1 1
"GO:0002101" "BP" "tRNA wobble cytosine modification" 2 1 0.680109293634135 1
"GO:0002115" "BP" "store-operated calcium entry" 21 17 0.0177635585797942 0.268284428242621
"GO:0002118" "BP" "aggressive behavior" 7 6 0.171931688568571 0.948140910149989
"GO:0002121" "BP" "inter-male aggressive behavior" 2 1 0.802405743288737 1
"GO:0002125" "BP" "maternal aggressive behavior" 2 2 0.265428802170438 1
"GO:0002127" "BP" "tRNA wobble base cytosine methylation" 1 1 0.436868017401061 1
"GO:0002128" "BP" "tRNA nucleoside ribose methylation" 2 2 0.372463880747402 1
"GO:0002130" "BP" "wobble position ribose methylation" 1 1 0.486759403100197 1
"GO:0002138" "BP" "retinoic acid biosynthetic process" 9 6 0.416695666850287 1
"GO:0002143" "BP" "tRNA wobble position uridine thiolation" 4 2 0.757354735644578 1
"GO:0002148" "BP" "hypochlorous acid metabolic process" 1 1 0.495517410720197 1
"GO:0002149" "BP" "hypochlorous acid biosynthetic process" 1 1 0.495517410720197 1
"GO:0002152" "BP" "bile acid conjugation" 1 0 1 1
"GO:0002154" "BP" "thyroid hormone mediated signaling pathway" 8 6 0.222584504257385 1
